week_start,iso_year,iso_week,week_id,month,quarter,revenue_w,cogs_w,sessions,unique_visitors,page_views,bounce_rate,avg_session_duration_sec,pageviews_per_session,orders_count,active_customers,cancelled_orders,created_orders,delivered_orders,paid_orders,returned_orders,shipped_orders,orders_payment_apple_pay,orders_payment_bank_transfer,orders_payment_cod,orders_payment_credit_card,orders_payment_paypal,cancel_rate,cod_order_share,units,gross_before_discount,discount_amount,net_item_revenue_before_refund,top_product_revenue,streetwear_revenue,promo_line_revenue,promo_line_discount_amount,promo_orders,top_product_revenue_share,streetwear_revenue_share,promo_order_share,promo_discount_rate,stock_on_hand,units_received,inventory_units_sold,stockout_days,days_of_supply,fill_rate,stockout_sku_days,active_sku_days,reorder_sku_days,sell_through_rate,days_to_promo,days_since_promo_start,days_until_promo_end,active_promo_count,avg_promo_discount_value,stackable_promo_count,promo_start_day,promo_end_day,promo_seg_code,promo_discount_value,promo_type_fixed,promo_impact_score,promo_projected_flag,active_promo_count_actual,avg_promo_discount_value_actual,is_month_start,is_month_end,is_payday_window,is_holiday,is_tet_window,is_hung_kings_day,is_lunar_holiday,is_black_friday_window,is_double_day_sale,is_1111_1212,is_year_end_window,is_new_year_window,is_operational_crisis,internal_stress_regime,time_index_day,promo_flag,orders_per_1000_sessions,orders_per_session,revenue_per_session,stockout_rate,stock_pressure_index,promo_margin_pressure_actual,orders_per_session_lag_14d,revenue_per_session_lag_28d,funnel_efficiency_lag_28d,streetwear_concentration_risk,expected_orders_per_1000_sessions,expected_cancel_rate,expected_cod_order_share,expected_stockout_rate,expected_fill_rate,expected_stock_pressure_index,expected_top_product_revenue_share,expected_promo_order_share,expected_promo_discount_rate,expected_promo_margin_pressure_actual,expected_streetwear_concentration_risk,expected_lost_sales_index,promo_margin_pressure,is_payday_month_start,is_payday_month_end,is_payday_month_edge,is_payday_promo,payday_expected_conversion,payday_expected_top_mix,revenue_lag_1d,revenue_lag_7d,revenue_lag_14d,revenue_lag_28d,revenue_ma_7d,revenue_ma_28d,revenue_shock_7d,cogs_lag_1d,cogs_lag_7d,cogs_lag_14d,cogs_lag_28d,cogs_ma_7d,cogs_ma_28d,cogs_shock_7d,days_in_spine,revenue_days,cogs_days,lv1_non_holiday_days,revenue_w_non_holiday,cogs_w_non_holiday,holiday_days,complete_spine_week,complete_target_week,revenue_w_lv1_target,cogs_w_lv1_target,has_holiday,time_index_week,week_sin,week_cos,month_sin,month_cos,promo_active_days,promo_has_active,promo_discount_sum,lv1_active_promo_count,lv1_avg_promo_discount_value,promo_start_days,promo_end_days,is_month_start_week,is_month_end_week,is_payday_week,is_payday_month_start_week,is_payday_month_end_week,is_payday_month_edge_week,is_payday_promo_week,is_tet_like_period,is_black_friday_like_period,revenue_w_shock_4w,cogs_w_shock_4w
2018-09-03,2018,36,2018-W36,9,3,21835021.58,19104839.56,164064.0,123603.0,738222.0,0.004702857142857142,260.85714285714283,4.516850154931527,774.0,768.0,67.0,12.0,615.0,16.0,48.0,16.0,68.0,46.0,129.0,404.0,127.0,0.08608414457249182,0.16788311659613328,3656.0,21835021.58,2183502.27,19651519.31,16198695.33,16704981.74,19651519.31,2183502.27,774.0,0.8230034030990337,0.84629488336036,1.0,0.10000000472731434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,25.0,7.0,10.0,0.0,0.0,0.0,7.0,70.0,0.0,70.0,0.0,7.0,70.0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,15785.0,1.0,4.721034560104694,0.033047241920732856,936.0696889624342,0.0,0.0,0.10000000472731434,0.004944847240967598,137.05536188240677,181.96257026725803,0.8463869116773566,9.199814554466615,0.09093060066191153,0.14451897805833128,0.6731796667523254,0.9579594431414968,0.0,0.8175379234162741,1.0,0.10000000362399541,0.10000000187723036,0.7814428621457499,1.5585239120998249,2.4978952746756007,0.0,0.0,0.0,0.0,0.0,0.0,20332385.53,61038128.32,36110518.9,30058284.99,41434398.28428572,39814366.94642857,3.230758098732843,17771273.09,49271176.52,28664699.07,23609233.23,34207143.044285715,31851735.085714288,3.1418640482840625,7,7,7,6,17406177.4,15295299.78,1,True,True,21835021.58,19104839.56,1.0,322.0,-0.9027978299657435,-0.4300652022765204,-1.0,-1.8369701987210297e-16,7.0,1.0,10.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49659132950195595,0.5204187815552322
2018-09-10,2018,37,2018-W37,9,3,24818551.259999998,22125280.05,155290.0,112923.0,702453.0,0.0049357142857142855,235.5,4.540193722903912,872.0,866.0,75.0,13.0,705.0,11.0,48.0,20.0,84.0,50.0,137.0,478.0,123.0,0.08494213741967382,0.15739365689897644,4223.0,24818551.259999998,2481855.11,22336696.15,18628689.88,19021986.25,22336696.15,2481855.11,872.0,0.834478088192851,0.8501505688374404,1.0,0.09999999866477285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,18.0,7.0,10.0,0.0,0.0,0.0,7.0,70.0,0.0,70.0,0.0,7.0,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,15834.0,1.0,5.631095749091651,0.03941767024364156,1122.8923967645126,0.0,0.0,0.09999999866477285,0.009331857480978163,162.15380605034483,181.33116483106207,0.8465177001872711,9.199814554466615,0.09093060066191153,0.14451897805833128,0.6731796667523254,0.9579594431414968,0.0,0.8175379234162741,1.0,0.10000000362399541,0.10000000187723036,0.7814428621457499,1.5585239120998249,2.4978952746756007,0.0,0.0,0.0,0.0,0.0,0.0,24733517.419999998,21835021.58,61038128.32,35932134.86,22957341.898571428,37344156.2875,1.0911167068320693,21800423.62,19104839.56,49271176.52,28080168.42,20212000.304285713,30467511.47535714,1.1187385726167716,7,7,7,7,24818551.259999998,22125280.05,0,True,True,24818551.259999998,22125280.05,0.0,323.0,-0.9473263538541913,-0.32026985386283807,-1.0,-1.8369701987210297e-16,7.0,1.0,10.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4362093197948426,0.38923578494994815
2018-09-17,2018,38,2018-W38,9,3,24718352.36,21928101.6,166088.0,122942.0,794762.0,0.004648571428571428,213.25714285714284,4.781931344943784,884.0,877.0,85.0,8.0,702.0,23.0,47.0,19.0,105.0,29.0,134.0,469.0,147.0,0.09519865714297623,0.15085314745365416,4366.0,24718352.36,2471835.31,22246517.05,17827134.75,18347776.8,22246517.05,2471835.31,884.0,0.8018413866812247,0.8216538337611342,1.0,0.10000000183993515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,7.0,10.0,0.0,0.0,0.0,7.0,70.0,0.0,70.0,0.0,7.0,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,15883.0,1.0,5.430206468512462,0.03801144527958723,1062.9876184309394,0.0,0.0,0.10000000183993515,0.004721034560104693,150.90722369225077,185.03823992924927,0.8439025748078451,9.199814554466615,0.09093060066191153,0.14451897805833128,0.6731796667523254,0.9579594431414968,0.0,0.8175379234162741,1.0,0.10000000362399541,0.10000000187723036,0.7814428621457499,1.5585239120998249,2.4978952746756007,0.0,0.0,0.0,0.0,0.0,0.0,24339724.46,24818551.259999998,21835021.58,36110518.9,24890291.147142857,34382461.381071426,0.7660818749283622,21606774.939999998,22125280.05,19104839.56,28664699.07,22092102.824285712,28778351.13892857,0.7811006765399758,7,7,7,7,24718352.36,21928101.6,0,True,True,24718352.36,21928101.6,0.0,324.0,-0.9785564922995039,-0.2059786187410985,-1.0,-1.8369701987210297e-16,7.0,1.0,10.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3096476188018595,0.25732907234596747
2018-09-24,2018,39,2018-W39,9,3,34836785.35,30393874.08,156855.0,121349.0,727412.0,0.004367142857142857,180.77142857142857,4.641723411696145,1178.0,1174.0,96.0,7.0,971.0,23.0,62.0,19.0,139.0,65.0,162.0,653.0,159.0,0.07918626792751482,0.13663743066006515,5779.0,34836785.35,3331014.61,31505770.740000002,26361598.36,26143552.08,29979128.51,3331014.61,1139.0,0.8363077866027554,0.829780130847447,0.9697916489786216,0.10000000924069673,115875.0,6620.0,5671.0,479.0,157.7936158030346,0.13828631548811912,318.0,499.0,0.0,0.01641314056684798,0.0,28.0,4.0,7.0,10.0,0.0,0.0,0.0,7.0,70.0,0.0,70.0,0.0,7.0,70.0,0,1,6,0,0,0,0,0,0,0,0,0,0.0,0.0,15932.0,1.0,7.576674314918224,0.05303672020442757,1569.1017767564163,0.09103922129974233,2126.1299742341826,0.09697917380506318,0.005631095749091652,282.53827474816325,176.15107443071568,0.8408605059205793,9.199814554466615,0.09093060066191153,0.14451897805833128,0.6731796667523254,0.9579594431414968,0.0,0.8175379234162741,1.0,0.10000000362399541,0.10000000187723036,0.7814428621457499,1.5585239120998249,2.4978952746756007,0.0,1.0,1.0,6.0,1.9594771323480498,0.7015873452410277,34292109.46,24718352.36,24818551.259999998,61038128.32,28820439.422857143,29525617.688214283,1.3854105278529751,30257775.9,21928101.6,22125280.05,49271176.52,25553226.852857143,25516118.25642857,1.351978259896476,7,7,7,7,34836785.35,30393874.08,0,True,True,34836785.35,30393874.08,0.0,325.0,-0.9960498426152169,-0.08879589532293546,-1.0,-1.8369701987210297e-16,7.0,1.0,10.0,7.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.2532786838193853,0.21984455871015193
2018-10-01,2018,40,2018-W40,10,4,18483854.2,14680858.040000001,130402.0,101451.0,549272.0,0.004237142857142857,211.58571428571426,4.219779423333545,605.0,599.0,59.0,11.0,482.0,8.0,34.0,11.0,69.0,26.0,87.0,335.0,88.0,0.09780427750792235,0.13231038134875067,2836.0,18483854.2,349698.56,18134155.64,14694573.18,15023212.49,3147286.8,349698.56,113.0,0.8108842711104962,0.8294023598225898,0.09903593339176162,0.014285715266150597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,856.2857142857143,35.0,856.2857142857143,1.0,1.4285714285714286,0.0,0.0,1.0,1.0,10.0,0.0,10.0,0.0,1.0,10.0,1,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0,15981.0,1.0,4.736153315729575,0.03315307321010702,1010.6066726825659,0.0,0.0,0.009903594018865139,0.005430206468512462,133.72424128034774,168.0763950155512,0.835871902333193,9.240979894602573,0.08723015832968557,0.14890544933709635,0.6723996344382673,0.9603283093506233,0.0,0.835007683639029,0.0,0.0,0.0,0.77653655220693,1.5601044963915132,0.34255646754262437,1.0,0.0,1.0,1.0,0.6948404372743205,0.23662597550913395,21153620.36,34836785.35,24718352.36,21835021.58,29129071.094285715,26449285.890714288,2.175878248035899,17196785.13,30393874.08,21928101.6,19104839.56,24824238.615714286,23170392.149285715,2.3598609479263124,7,7,7,7,18483854.2,14680858.040000001,0,True,True,18483854.2,14680858.040000001,0.0,326.0,-0.9995608365087943,0.02963332782255942,-0.8660254037844386,0.5000000000000001,1.0,1.0,1.4285714285714286,1.0,1.4285714285714286,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.31201236394259235,0.2995486198692917
2018-10-08,2018,41,2018-W41,10,4,20696486.44,16358299.280000001,133834.0,100225.0,523105.0,0.004560000000000001,195.40000000000003,3.901100468745279,628.0,623.0,56.0,8.0,487.0,14.0,42.0,21.0,58.0,38.0,95.0,338.0,99.0,0.08965705844609913,0.1520282732181569,3028.0,20696486.44,0.0,20696486.44,17159137.23,17711519.95,0.0,0.0,0.0,0.8275380423069488,0.8510480146346461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,42.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,16030.0,0.0,4.680101083565917,0.03276070758496143,1079.0352442572446,0.0,0.0,0.0,0.007576674314918224,160.4131995377875,168.84679166568043,0.8307137196762353,9.240979894602573,0.08723015832968557,0.14890544933709635,0.6723996344382673,0.9603283093506233,0.0,0.835007683639029,0.0,0.0,0.0,0.77653655220693,1.5601044963915132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19947277.88,18483854.2,34836785.35,24818551.259999998,18097862.84142857,25234416.12642857,1.450950873440193,15689975.26,14680858.040000001,30393874.08,22125280.05,14134865.97,21651108.565714285,1.5072433148128273,7,7,7,6,18937426.14,15005990.23,1,True,True,20696486.44,16358299.280000001,1.0,327.0,-0.9890401873221641,0.14764656400248038,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28118624535099307,0.34113457947130976
2018-10-15,2018,42,2018-W42,10,4,21064079.53,16521462.04,132389.0,98394.0,635876.0,0.0044599999999999996,196.95714285714286,4.790666757874074,717.0,705.0,65.0,3.0,577.0,12.0,45.0,15.0,63.0,43.0,102.0,403.0,106.0,0.08763617593729166,0.1450591510987945,3296.0,21064079.53,0.0,21064079.53,17724259.91,16960358.98,0.0,0.0,0.0,0.8379251259261625,0.806390791712988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,49.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,16079.0,0.0,5.484234158105856,0.038389639106740994,1121.6521715486006,0.0,0.0,0.0,0.004736153315729574,151.85537406156277,170.95577598945164,0.8329721833255856,9.240979894602573,0.08723015832968557,0.14890544933709635,0.6723996344382673,0.9603283093506233,0.0,0.835007683639029,0.0,0.0,0.0,0.77653655220693,1.5601044963915132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21615697.28,20696486.44,18483854.2,24718352.36,22031974.395714287,24519836.938571427,1.4022704317151549,16942893.74,16358299.280000001,14680858.040000001,21928101.6,17348133.017142855,20465116.11392857,1.3643841865943929,7,7,7,6,17996687.27,14092898.04,1,True,True,21064079.53,16521462.04,1.0,328.0,-0.9646355819083585,0.263587166069068,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1615380089967424,0.21506348624124394
2018-10-22,2018,43,2018-W43,10,4,23232264.43,18634860.17,132430.0,103813.0,585765.0,0.004662857142857143,249.02857142857144,4.41341966811462,785.0,781.0,73.0,7.0,623.0,19.0,43.0,20.0,67.0,43.0,132.0,413.0,130.0,0.0893199958489705,0.1635708271297476,3747.0,23232264.43,0.0,23232264.43,18666802.71,18393622.2,0.0,0.0,0.0,0.7987916438739721,0.7904264840808929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,56.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,0,0,0,0,0,0,0,0,0.0,0.0,16128.0,0.0,6.012859684247615,0.0420900177897333,1248.106337381532,0.0,0.0,0.0,0.004680101083565918,224.15739667948804,165.85890604195214,0.8265874538732992,9.240979894602573,0.08723015832968557,0.14890544933709635,0.6723996344382673,0.9603283093506233,0.0,0.835007683639029,0.0,0.0,0.0,0.77653655220693,1.5601044963915132,0.0,0.0,0.0,0.0,0.0,1.28391002629267,0.47996097197799553,21049184.87,21064079.53,20696486.44,34836785.35,20742217.244285714,22500281.39392857,0.9392221949375177,16721528.01,16521462.04,16358299.280000001,30393874.08,16438840.294285715,18186519.474285714,1.046077514113559,7,7,7,7,23232264.43,18634860.17,0,True,True,23232264.43,18634860.17,0.0,329.0,-0.9266896074318335,0.375827582114238,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1138488657227111,0.15225094483020496
2018-10-29,2018,44,2018-W44,10,4,26911889.03,21422388.740000002,115252.0,86373.0,507103.0,0.004774285714285714,205.24285714285716,4.3794463615231365,852.0,851.0,91.0,10.0,672.0,16.0,48.0,15.0,99.0,43.0,122.0,453.0,135.0,0.10447700149808979,0.1496618223663213,4292.0,26911889.03,0.0,26911889.03,21804475.34,21073742.68,0.0,0.0,0.0,0.8176341326960559,0.7789882989994636,0.0,0.0,117621.0,5191.0,4517.0,478.0,230.60752341920377,0.13819279859484776,308.0,488.0,0.0,0.01456668618266979,999.0,63.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,5,0,0,0,0,0,0,0,0,0,0.0,0.0,16177.0,0.0,7.188455753058901,0.0503191902714123,1577.1377945103195,0.09016393442622951,1644.6803278688526,0.0,0.005484234158105857,144.37238181179512,171.03931029490923,0.8133908859844813,10.257267493218961,0.0902622925110739,0.14929648067417653,0.6757689188932993,0.9591043451452611,0.0,0.8178601501427166,0.0,0.0,0.0,0.755190267225586,1.6345197883482636,0.0,1.0,1.0,2.0,0.0,1.7152161829750692,0.586439519501903,29464673.88,23232264.43,21064079.53,18483854.2,28758425.64142857,22407620.030714285,3.2466926535945824,23548044.07,18634860.17,16521462.04,14680858.040000001,22989774.671428572,17727903.488214284,3.3400482714515167,7,7,7,7,26911889.03,21422388.740000002,0,True,True,26911889.03,21422388.740000002,0.0,330.0,-0.8757349421956372,0.48279220273074425,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.11323369112337793,0.12605031656608032
2018-11-05,2018,45,2018-W45,11,4,17331944.07,13797004.08,111991.0,86805.0,495884.0,0.004644285714285714,201.7,4.390215905110579,526.0,523.0,56.0,3.0,415.0,8.0,29.0,15.0,45.0,18.0,99.0,286.0,78.0,0.10822330481815925,0.19079248368690543,2776.0,17331944.07,0.0,17331944.07,14120462.649999999,13406670.690000001,0.0,0.0,0.0,0.8237724272991581,0.7759467254824538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,70.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,1,0,0,0.0,0.0,16226.0,0.0,4.720798048763202,0.033045586341342414,1089.0123037350763,0.0,0.0,0.0,0.006012859684247614,154.14789203674923,179.9669553927923,0.8017433085141467,10.083282674772951,0.0911860006478838,0.15197180245595301,0.6939857834493787,0.9600223197239047,0.0,0.8099721332854838,0.0,0.0,0.0,0.7391706384718597,1.6673905933151658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16358857.1,26911889.03,23232264.43,20696486.44,19052605.472857144,22646305.688571427,1.180935810448086,13063087.28,21422388.740000002,18634860.17,16358299.280000001,15168418.502857143,17986291.62142857,1.0996225919996458,7,7,7,6,13763555.93,10952624.17,1,True,True,17331944.07,13797004.08,1.0,331.0,-0.8124868780056815,0.5829794791144718,-0.5000000000000004,0.8660254037844384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17129519340941673,0.17484326118915536
2018-11-12,2018,46,2018-W46,11,4,15882910.7,12645105.15,107787.0,80716.0,518204.0,0.00484,202.68571428571428,4.781334807839277,581.0,577.0,46.0,7.0,469.0,10.0,35.0,14.0,56.0,26.0,81.0,319.0,99.0,0.08295935299812007,0.14081435279713309,2832.0,15882910.7,132027.7,15750883.0,12829747.67,11932927.690000001,528110.9,132027.7,28.0,0.8210057170472317,0.751222407957792,0.03125,0.02857142424333314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,856.2857142857143,65.57142857142857,862.7142857142857,1.0,2.857142857142857,0.0,1.0,0.0,2.0,20.0,0.0,40.0,0.0,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,16275.0,1.0,5.407282527950999,0.037850977695657,1037.3422796567754,0.0,0.0,0.006249999053229124,0.007188455753058901,160.23602450694293,177.1030993179775,0.7827379743245981,10.083282674772951,0.0911860006478838,0.15197180245595301,0.6939857834493787,0.9600223197239047,0.0,0.8099721332854838,0.0,0.0,0.0,0.7391706384718597,1.6673905933151658,0.43493177681763184,0.0,0.0,0.0,0.0,0.0,0.0,15820738.540000001,17331944.07,26911889.03,21064079.53,16718052.227142857,21317825.14642857,1.3316741527292488,12484450.370000001,13797004.08,21422388.740000002,16521462.04,13268875.764285713,16966477.308214284,1.4127042778323038,7,7,7,7,15882910.7,12645105.15,0,True,True,15882910.7,12645105.15,0.0,332.0,-0.7378332790417279,0.6749830015182099,-0.5000000000000004,0.8660254037844384,1.0,1.0,2.857142857142857,1.0,2.857142857142857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21699076529947,0.21580880142426614
2018-11-19,2018,47,2018-W47,11,4,13953409.75,13069085.01,116406.0,90415.0,525750.0,0.004648571428571428,167.4857142857143,4.510385816978422,563.0,558.0,41.0,5.0,469.0,9.0,24.0,15.0,56.0,34.0,63.0,319.0,91.0,0.07544816950244086,0.11325833981217523,2836.0,13953409.75,2107928.2,11845481.55,9713510.18,8938963.15,8431712.63,2107928.2,444.0,0.8239243204142147,0.7513248390909879,0.7750340136054421,0.20000000669818485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,41.0,7.0,20.0,0.0,0.0,0.0,14.0,140.0,0.0,280.0,0.0,7.0,140.0,0,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,16324.0,1.0,4.832299655036821,0.033826097585257744,841.2094045659718,0.0,0.0,0.15500680469432224,0.004720798048763202,178.30090534021886,174.58946533155435,0.7760198927137454,10.083282674772951,0.0911860006478838,0.15197180245595301,0.6939857834493787,0.9600223197239047,0.0,0.8099721332854838,0.0,0.0,0.0,0.7391706384718597,1.6673905933151658,3.044522437723423,0.0,0.0,0.0,1.0,0.35713050069159086,0.11538808761078394,15498459.0,15882910.7,17331944.07,23232264.43,15825397.208571428,20088620.1375,1.5175192815298113,14044609.84,12645105.15,13797004.08,18634860.17,13330399.488571428,16189367.106785715,1.3082293607660844,7,7,7,6,12306374.64,11412258.51,1,True,True,13953409.75,13069085.01,1.0,333.0,-0.6528221181905214,0.7575112421616204,-0.5000000000000004,0.8660254037844384,7.0,1.0,20.0,7.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.23785510229792214,0.23938482994807458
2018-11-26,2018,48,2018-W48,11,4,13125476.53,12750981.34,117538.0,89377.0,492766.0,0.004705714285714285,203.1,4.157501233887062,665.0,663.0,65.0,7.0,527.0,12.0,44.0,10.0,53.0,43.0,91.0,375.0,103.0,0.09492109687586436,0.13598174955993722,3406.0,13125476.53,2625095.25,10500381.28,8370262.58,7215027.98,10500381.28,2625095.25,665.0,0.7787389876908343,0.6782740417374832,1.0,0.19999999765982984,109198.0,4019.0,3502.0,488.0,220.95656108597285,0.13759925662572722,299.0,442.0,0.0,0.01144524886877828,0.0,11.0,34.0,7.0,20.0,0.0,0.0,0.0,14.0,140.0,0.0,280.0,0.0,7.0,140.0,1,1,7,1,0,0,0,1,0,0,0,0,0.0,0.0,16373.0,1.0,5.774200019817866,0.04041940013872506,805.321733555829,0.09663865546218488,1483.4033613445379,0.19999999765982984,0.005407282527951,225.30539921575993,147.42027063636306,0.7608301806756217,10.343936525687536,0.09248993049832763,0.14928954739957925,0.6958443297253826,0.9597885606443122,0.0,0.8012130069286545,0.2857142857142857,0.05714285647850392,0.0571428564009302,0.716438052375606,1.6862268901695556,3.101665294124353,1.0,1.0,2.0,7.0,2.4233611491908422,0.8012130069286545,14233935.29,13953409.75,15882910.7,26911889.03,14340235.328571428,16484072.559285713,1.103897525597152,13829532.15,13069085.01,12645105.15,21422388.740000002,13789534.66,13889307.103928572,1.0160120715837409,7,7,7,6,10581515.57,10317458.16,1,True,True,13125476.53,12750981.34,1.0,334.0,-0.5586467658036526,0.8294056854502017,-0.5000000000000004,0.8660254037844384,7.0,1.0,20.0,7.0,20.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.2465777090711764,0.14207670904305023
2018-12-03,2018,49,2018-W49,12,4,9977017.53,9673638.74,123219.0,92118.0,524995.0,0.004415714285714286,221.21428571428572,4.235935613787916,477.0,472.0,43.0,8.0,386.0,9.0,24.0,7.0,53.0,24.0,77.0,263.0,60.0,0.09184724572988452,0.1590162689669601,2377.0,9977017.53,1995403.43,7981614.1,6031604.66,5675704.96,7981614.1,1995403.43,477.0,0.755714529765544,0.7029070573102416,1.0,0.1999999907287914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,27.0,7.0,20.0,0.0,0.0,0.0,14.0,140.0,0.0,280.0,0.0,7.0,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,16422.0,1.0,3.898994971410122,0.027292964799870853,571.2100061288385,0.0,0.0,0.1999999907287914,0.004832299655036821,155.57318624786805,126.21773961651323,0.7432052469297651,12.30892448922782,0.09126702045206152,0.1471515081874608,0.6828844311642719,0.9557809617747394,0.0,0.786269048916174,1.0,0.19999999690815537,0.19999999592412224,0.6568412181789085,1.760116726934514,3.2445224336475453,0.0,0.0,0.0,0.0,0.0,0.0,9119957.81,13125476.53,13953409.75,17331944.07,10858074.085714286,14435439.7125,1.3638919143575066,8832741.7,12750981.34,13069085.01,13797004.08,10531180.862857142,12729997.693928571,1.337847072944631,7,7,7,7,9977017.53,9673638.74,0,True,True,9977017.53,9673638.74,0.0,335.0,-0.45662923739371375,0.889657090994747,-2.4492935982947064e-16,1.0,7.0,1.0,20.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12923124016369147,0.02407573366466451
2018-12-10,2018,50,2018-W50,12,4,12115933.370000001,11930943.4,125125.0,95888.0,576371.0,0.004204285714285714,191.3857142857143,4.615544297572454,617.0,613.0,48.0,3.0,524.0,8.0,26.0,8.0,49.0,30.0,86.0,356.0,96.0,0.07793896182352344,0.14019368010969693,3321.0,12115933.370000001,2423186.62,9692746.75,7401981.82,6643344.5600000005,9692746.75,2423186.62,617.0,0.7584872806013292,0.6828757059182455,1.0,0.19999999590189968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,20.0,7.0,20.0,0.0,0.0,0.0,14.0,140.0,0.0,280.0,0.0,7.0,140.0,0,0,0,1,0,0,0,0,1,1,2,0,0.0,0.0,16471.0,1.0,4.973459284861732,0.034814214994032124,683.9038674712383,0.0,0.0,0.19999999590189968,0.005774200019817865,148.19175423668221,109.19760699410374,0.7262323168845403,12.30892448922782,0.09126702045206152,0.1471515081874608,0.6828844311642719,0.9557809617747394,0.0,0.786269048916174,1.0,0.19999999690815537,0.19999999592412224,0.6568412181789085,1.760116726934514,3.2445224336475453,0.0,0.0,0.0,0.0,0.0,0.0,11993860.3,9977017.53,13125476.53,15882910.7,10648374.334285714,12918020.239285715,0.9704571617689326,11749796.83,9673638.74,12750981.34,12645105.15,10478474.508571427,12032397.38,0.9789003732075927,7,7,7,6,10699109.1,10521341.28,1,True,True,12115933.370000001,11930943.4,1.0,336.0,-0.34820163543439914,0.9374196611341208,-2.4492935982947064e-16,1.0,7.0,1.0,20.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24614726473594353,0.19618796627741528
